#YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2021 6 30 10 00 102 3.3 4.2 99.00 99.00 99.00 999 1023.0 26.0 26.5 24.3 99.0 99.00
2021 6 30 10 10 105 3.4 4.4 99.00 99.00 99.00 999 1022.9 26.0 26.5 24.3 99.0 99.00
2021 6 30 10 20 98 3.5 4.4 99.00 99.00 99.00 999 1022.9 26.0 26.5 24.4 99.0 99.00
2021 6 30 10 30 99 3.7 4.6 99.00 99.00 99.00 999 1022.8 26.0 26.5 24.3 99.0 99.00
2021 6 30 10 40 97 3.6 4.4 0.86 7.14 5.32 118 1022.8 26.0 26.4 24.2 99.0 99.00
2021 6 30 10 50 97 3.7 5.0 99.00 99.00 99.00 999 1022.7 26.1 26.4 24.2 99.0 99.00
2021 6 30 11 00 94 3.7 4.9 99.00 99.00 99.00 999 1022.7 26.2 26.4 24.2 99.0 99.00
2021 6 30 11 10 98 3.9 4.9 99.00 99.00 99.00 999 1022.6 26.2 26.4 24.2 99.0 99.00
2021 6 30 11 20 100 3.6 4.4 99.00 99.00 99.00 999 1022.7 26.3 26.4 24.1 99.0 99.00
2021 6 30 11 30 104 3.4 4.2 99.00 99.00 99.00 999 1022.7 26.3 26.4 24.0 99.0 99.00
2021 6 30 11 40 102 3.9 4.8 0.83 5.26 5.20 144 1022.7 26.3 26.4 24.0 99.0 99.00
2021 6 30 11 50 107 4.2 5.1 99.00 99.00 99.00 999 1022.7 26.3 26.4 24.0 99.0 99.00
2021 6 30 12 00 104 3.7 4.5 99.00 99.00 99.00 999 1022.8 26.3 26.4 23.8 99.0 99.00
2021 6 30 12 10 101 4.1 5.0 99.00 99.00 99.00 999 1022.7 26.3 26.4 23.9 99.0 99.00
2021 6 30 12 20 106 4.0 4.9 99.00 99.00 99.00 999 1022.6 26.4 26.4 23.8 99.0 99.00
2021 6 30 12 30 102 4.0 5.4 99.00 99.00 99.00 999 1022.8 26.4 26.4 23.8 99.0 99.00
2021 6 30 12 40 100 4.0 4.9 0.86 7.69 5.33 126 1022.7 26.4 999.0 23.8 99.0 99.00
2021 6 30 12 50 104 3.6 4.5 99.00 99.00 99.00 999 1022.7 26.5 26.4 24.0 99.0 99.00
2021 6 30 13 00 104 4.1 5.0 99.00 99.00 99.00 999 1022.6 26.4 26.4 23.8 99.0 99.00
2021 6 30 13 10 106 4.3 5.2 99.00 99.00 99.00 999 1022.5 26.4 26.5 23.9 99.0 99.00
2021 6 30 13 20 108 4.2 5.2 99.00 99.00 99.00 999 1022.4 26.4 26.5 23.8 99.0 99.00
2021 6 30 13 30 105 4.4 5.4 99.00 99.00 99.00 999 1022.5 26.4 26.5 23.7 99.0 99.00
2021 6 30 13 40 108 4.0 5.0 0.93 7.69 5.36 118 1022.3 26.4 26.5 23.9 99.0 99.00
2021 6 30 13 50 111 4.3 5.4 99.00 99.00 99.00 999 1022.3 26.3 26.5 23.8 99.0 99.00
2021 6 30 14 00 105 4.0 4.9 99.00 99.00 99.00 999 1022.2 26.3 26.5 23.5 99.0 99.00
2021 6 30 14 10 103 4.2 5.4 99.00 99.00 99.00 999 1022.2 26.3 26.5 23.7 99.0 99.00
2021 6 30 14 20 106 4.3 5.5 99.00 99.00 99.00 999 1022.2 26.3 26.6 23.5 99.0 99.00
2021 6 30 14 30 109 4.3 5.1 99.00 99.00 99.00 999 1022.2 26.4 26.6 23.5 99.0 99.00
2021 6 30 14 40 112 4.3 5.4 0.91 7.69 5.34 143 1022.3 26.4 26.6 23.7 99.0 99.00
2021 6 30 14 50 108 4.3 5.4 99.00 99.00 99.00 999 1022.3 26.3 26.6 23.7 99.0 99.00
2021 6 30 15 00 111 4.3 5.3 99.00 99.00 99.00 999 1022.2 26.3 26.6 23.9 99.0 99.00
2021 6 30 15 10 110 4.3 5.4 99.00 99.00 99.00 999 1022.3 26.3 26.6 24.0 99.0 99.00
2021 6 30 15 20 112 4.5 5.5 99.00 99.00 99.00 999 1022.2 26.3 26.6 23.8 99.0 99.00
2021 6 30 15 30 115 4.4 5.4 99.00 99.00 99.00 999 1022.2 26.3 26.7 23.8 99.0 99.00
2021 6 30 15 40 116 4.2 5.3 0.87 7.14 5.29 120 1022.2 26.3 26.7 23.8 99.0 99.00
2021 6 30 15 50 120 4.3 5.5 99.00 99.00 99.00 999 1022.2 26.3 26.7 23.8 99.0 99.00
2021 6 30 16 00 119 4.3 5.5 99.00 99.00 99.00 999 1022.0 26.3 26.7 23.9 99.0 99.00
2021 6 30 16 10 121 4.2 5.1 99.00 99.00 99.00 999 1022.0 26.3 26.7 24.0 99.0 99.00
2021 6 30 16 20 126 4.3 5.6 99.00 99.00 99.00 999 1021.9 26.3 26.7 24.0 99.0 99.00
2021 6 30 16 30 119 4.7 5.7 99.00 99.00 99.00 999 1021.8 26.3 26.7 24.1 99.0 99.00
2021 6 30 16 40 111 4.6 5.6 0.96 7.69 5.14 117 1021.8 26.3 26.7 24.0 99.0 99.00
2021 6 30 16 50 116 4.4 5.4 99.00 99.00 99.00 999 1021.9 26.3 26.7 23.7 99.0 99.00
2021 6 30 17 00 119 4.4 5.4 99.00 99.00 99.00 999 1021.8 26.3 26.7 23.7 99.0 99.00
2021 6 30 17 10 117 4.4 5.4 99.00 99.00 99.00 999 1021.8 26.3 26.8 23.6 99.0 99.00
2021 6 30 17 20 119 4.3 5.5 99.00 99.00 99.00 999 1021.8 26.3 26.8 23.6 99.0 99.00
2021 6 30 17 30 121 4.1 5.1 99.00 99.00 99.00 999 1021.9 26.4 26.8 23.5 99.0 99.00
2021 6 30 17 40 122 4.0 4.9 0.86 7.14 5.14 106 1021.8 26.4 26.8 23.6 99.0 99.00
2021 6 30 17 50 129 3.9 5.5 99.00 99.00 99.00 999 1021.7 26.4 26.8 23.6 99.0 99.00
2021 6 30 18 00 121 4.2 5.3 99.00 99.00 99.00 999 1021.7 26.4 26.8 23.6 99.0 99.00
2021 6 30 18 10 124 3.8 5.0 99.00 99.00 99.00 999 1021.6 26.4 26.8 23.6 99.0 99.00
2021 6 30 18 20 131 3.8 4.9 99.00 99.00 99.00 999 1021.5 26.4 26.9 23.7 99.0 99.00
2021 6 30 18 30 132 3.8 5.0 99.00 99.00 99.00 999 1021.4 26.4 26.9 23.6 99.0 99.00
2021 6 30 18 40 123 3.6 4.9 0.85 6.25 5.08 113 1021.2 26.4 26.9 23.7 99.0 99.00
2021 6 30 18 50 121 3.7 4.9 99.00 99.00 99.00 999 1021.2 26.4 26.9 23.4 99.0 99.00
2021 6 30 19 00 122 3.6 4.9 99.00 99.00 99.00 999 1021.2 26.4 26.9 23.5 99.0 99.00
2021 6 30 19 10 119 3.7 4.6 99.00 99.00 99.00 999 1021.2 26.5 27.0 23.5 99.0 99.00
2021 6 30 19 20 116 3.2 4.3 99.00 99.00 99.00 999 1021.2 26.5 26.9 23.5 99.0 99.00
2021 6 30 19 30 120 3.5 4.7 99.00 99.00 99.00 999 1021.1 26.5 27.0 23.5 99.0 99.00
2021 6 30 19 40 128 3.5 4.5 0.82 7.14 5.00 112 1021.0 26.5 27.0 23.5 99.0 99.00
2021 6 30 19 50 124 3.9 5.0 99.00 99.00 99.00 999 1020.9 26.5 26.9 23.3 99.0 99.00
2021 6 30 20 00 124 3.6 4.6 99.00 99.00 99.00 999 1020.9 26.5 27.0 23.3 99.0 99.00
2021 6 30 20 10 121 4.1 5.6 99.00 99.00 99.00 999 1020.8 26.5 27.0 23.5 99.0 99.00
2021 6 30 20 20 130 3.9 5.2 99.00 99.00 99.00 999 1020.8 26.5 27.0 23.3 99.0 99.00
2021 6 30 20 30 125 4.0 4.9 99.00 99.00 99.00 999 1020.8 26.5 26.8 23.2 99.0 99.00
2021 6 30 20 40 122 3.6 4.5 0.79 7.69 5.19 113 1020.8 26.5 27.0 23.0 99.0 99.00
2021 6 30 20 50 123 3.6 5.1 99.00 99.00 99.00 999 1020.6 26.6 26.9 23.2 99.0 99.00
2021 6 30 21 00 126 3.8 4.6 99.00 99.00 99.00 999 1020.5 26.5 27.0 23.1 99.0 99.00
2021 6 30 21 10 129 3.9 5.0 99.00 99.00 99.00 999 1020.5 26.5 27.0 23.0 99.0 99.00
2021 6 30 21 20 133 3.7 4.8 99.00 99.00 99.00 999 1020.4 26.5 26.9 23.3 99.0 99.00
2021 6 30 21 30 125 4.2 5.3 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.3 99.0 99.00
2021 6 30 21 40 128 4.0 5.1 0.83 7.14 5.30 123 1020.3 26.5 26.9 23.2 99.0 99.00
2021 6 30 21 50 131 4.1 5.1 99.00 99.00 99.00 999 1020.2 26.5 26.9 23.0 99.0 99.00
2021 6 30 22 00 134 3.8 5.1 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.2 99.0 99.00
2021 6 30 22 10 138 3.9 5.0 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.3 99.0 99.00
2021 6 30 22 20 134 3.8 4.6 99.00 99.00 99.00 999 1020.3 26.5 999.0 23.2 99.0 99.00
2021 6 30 22 30 141 3.8 4.8 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.1 99.0 99.00
2021 6 30 22 40 139 4.0 6.0 0.81 6.67 5.44 100 1020.2 26.5 26.9 23.4 99.0 99.00
2021 6 30 22 50 144 3.9 4.8 99.00 99.00 99.00 999 1020.1 26.5 26.9 23.3 99.0 99.00
2021 6 30 23 00 136 3.9 4.9 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.3 99.0 99.00
2021 6 30 23 10 144 4.2 5.5 99.00 99.00 99.00 999 1020.4 26.5 26.9 23.2 99.0 99.00
2021 6 30 23 20 145 3.9 5.2 99.00 99.00 99.00 999 1020.3 26.5 26.9 23.3 99.0 99.00
2021 6 30 23 30 146 3.7 4.9 99.00 99.00 99.00 999 1020.3 26.4 26.9 23.3 99.0 99.00
2021 6 30 23 40 147 3.5 4.5 0.76 6.25 5.27 114 1020.3 26.4 26.9 23.2 99.0 99.00
2021 6 30 23 50 146 3.6 4.6 99.00 99.00 99.00 999 1020.2 26.4 26.9 23.0 99.0 99.00
2021 7 01 00 00 153 3.3 4.5 99.00 99.00 99.00 999 1020.2 26.3 26.9 23.2 99.0 99.00
2021 7 01 00 10 144 3.6 4.9 99.00 99.00 99.00 999 1020.1 26.3 26.9 23.1 99.0 99.00
2021 7 01 00 20 154 3.6 4.6 99.00 99.00 99.00 999 1020.1 26.3 26.9 23.1 99.0 99.00
2021 7 01 00 30 159 3.7 4.8 99.00 99.00 99.00 999 1020.1 26.3 26.8 23.0 99.0 99.00
2021 7 01 00 40 154 3.9 5.4 0.79 6.25 5.38 110 1020.1 26.3 26.9 23.1 99.0 99.00
2021 7 01 00 50 160 3.5 4.4 99.00 99.00 99.00 999 1020.2 26.3 26.8 23.2 99.0 99.00
2021 7 01 01 00 151 3.5 4.8 99.00 99.00 99.00 999 1020.1 26.3 26.8 23.5 99.0 99.00
2021 7 01 01 10 157 3.5 4.5 99.00 99.00 99.00 999 1020.2 26.3 26.8 23.5 99.0 99.00
2021 7 01 01 20 154 3.9 5.3 99.00 99.00 99.00 999 1020.3 26.3 26.8 23.4 99.0 99.00
2021 7 01 01 30 159 3.6 4.6 99.00 99.00 99.00 999 1020.4 26.3 26.8 23.5 99.0 99.00
2021 7 01 01 40 157 3.4 4.5 0.75 7.14 5.34 121 1020.4 26.3 26.8 23.2 99.0 99.00
2021 7 01 01 50 156 3.1 4.6 99.00 99.00 99.00 999 1020.5 26.3 26.8 23.1 99.0 99.00
2021 7 01 02 00 145 3.3 4.3 99.00 99.00 99.00 999 1020.4 26.3 26.8 23.2 99.0 99.00
2021 7 01 02 10 156 3.2 4.0 99.00 99.00 99.00 999 1020.4 26.3 26.8 23.0 99.0 99.00
2021 7 01 02 20 159 3.2 4.3 99.00 99.00 99.00 999 1020.6 26.3 26.8 23.2 99.0 99.00
2021 7 01 02 30 154 3.4 4.5 99.00 99.00 99.00 999 1020.6 26.3 26.8 23.0 99.0 99.00
2021 7 01 02 40 156 3.1 4.3 0.83 7.14 5.53 128 1020.6 26.3 26.8 22.9 99.0 99.00
2021 7 01 02 50 161 2.7 3.7 99.00 99.00 99.00 999 1020.6 26.3 26.8 23.0 99.0 99.00
2021 7 01 03 00 154 2.7 3.7 99.00 99.00 99.00 999 1020.5 26.2 26.8 23.1 99.0 99.00
2021 7 01 03 10 153 3.0 4.0 99.00 99.00 99.00 999 1020.5 26.2 26.8 23.1 99.0 99.00
2021 7 01 03 20 165 2.9 3.9 99.00 99.00 99.00 999 1020.6 26.2 26.8 23.2 99.0 99.00
2021 7 01 03 30 159 3.0 3.9 99.00 99.00 99.00 999 1020.6 26.2 26.8 23.1 99.0 99.00
2021 7 01 03 40 160 2.8 3.8 0.79 5.88 5.53 136 1020.5 26.3 26.8 22.9 99.0 99.00
2021 7 01 03 50 165 2.9 3.7 99.00 99.00 99.00 999 1020.4 26.2 26.7 22.8 99.0 99.00
2021 7 01 04 00 172 2.8 3.7 99.00 99.00 99.00 999 1020.4 26.3 26.7 22.8 99.0 99.00
2021 7 01 04 10 175 2.9 3.8 99.00 99.00 99.00 999 1020.4 26.2 26.7 23.0 99.0 99.00
2021 7 01 04 20 178 2.8 3.9 99.00 99.00 99.00 999 1020.2 26.1 26.7 23.1 99.0 99.00
2021 7 01 04 30 180 2.9 3.7 99.00 99.00 99.00 999 1020.1 26.1 26.7 23.0 99.0 99.00
2021 7 01 04 40 174 2.9 4.0 0.84 7.14 5.35 131 1020.1 26.1 26.7 23.2 99.0 99.00
2021 7 01 04 50 171 2.9 3.9 99.00 99.00 99.00 999 1020.1 26.0 26.6 23.3 99.0 99.00
2021 7 01 05 00 180 2.7 3.5 99.00 99.00 99.00 999 1020.1 26.0 26.6 23.4 99.0 99.00
2021 7 01 05 10 181 2.5 3.8 99.00 99.00 99.00 999 1020.1 26.0 26.6 23.5 99.0 99.00
2021 7 01 05 20 165 3.0 4.1 99.00 99.00 99.00 999 1020.1 26.0 26.6 23.4 99.0 99.00
2021 7 01 05 30 167 2.8 3.7 99.00 99.00 99.00 999 1020.1 26.0 26.6 23.6 99.0 99.00
2021 7 01 05 40 164 3.0 3.9 0.75 6.67 5.37 131 1020.0 26.0 26.6 23.5 99.0 99.00
2021 7 01 05 50 173 3.0 4.1 99.00 99.00 99.00 999 1020.0 26.0 26.7 23.4 99.0 99.00
2021 7 01 06 00 161 2.9 3.9 99.00 99.00 99.00 999 1019.9 26.0 26.7 23.3 99.0 99.00
2021 7 01 06 10 160 3.1 3.9 99.00 99.00 99.00 999 1019.8 26.0 26.7 23.3 99.0 99.00
2021 7 01 06 20 163 3.1 4.2 99.00 99.00 99.00 999 1019.7 26.0 26.7 23.3 99.0 99.00
2021 7 01 06 30 159 3.5 4.1 99.00 99.00 99.00 999 1019.5 26.0 26.7 23.5 99.0 99.00
2021 7 01 06 40 161 3.1 3.9 0.74 7.14 5.20 123 1019.4 26.0 26.7 23.6 99.0 99.00
2021 7 01 06 50 163 3.0 4.1 99.00 99.00 99.00 999 1019.5 26.0 26.7 23.5 99.0 99.00
2021 7 01 07 00 161 2.8 3.8 99.00 99.00 99.00 999 1019.4 26.0 26.7 23.5 99.0 99.00
2021 7 01 07 10 171 2.8 3.8 99.00 99.00 99.00 999 1019.4 26.0 26.7 23.3 99.0 99.00
2021 7 01 07 20 180 2.7 3.6 99.00 99.00 99.00 999 1019.4 26.0 26.8 23.3 99.0 99.00
2021 7 01 07 30 168 2.8 3.7 99.00 99.00 99.00 999 1019.4 26.0 26.8 23.4 99.0 99.00
2021 7 01 07 40 168 2.9 4.3 0.76 6.67 5.30 141 1019.4 26.0 26.7 23.3 99.0 99.00
2021 7 01 07 50 168 2.7 3.7 99.00 99.00 99.00 999 1019.5 26.0 26.7 23.4 99.0 99.00
2021 7 01 08 00 168 2.5 3.4 99.00 99.00 99.00 999 1019.6 26.0 26.7 23.5 99.0 99.00
2021 7 01 08 10 162 2.6 3.4 99.00 99.00 99.00 999 1019.5 25.9 26.7 23.5 99.0 99.00
2021 7 01 08 20 173 2.9 3.6 99.00 99.00 99.00 999 1019.4 25.9 26.7 23.7 99.0 99.00
2021 7 01 08 30 170 2.8 3.9 99.00 99.00 99.00 999 1019.3 25.9 26.7 23.9 99.0 99.00
2021 7 01 08 40 164 2.8 3.8 0.75 7.69 5.40 106 1019.3 25.9 26.7 23.9 99.0 99.00
2021 7 01 08 50 164 3.0 4.3 99.00 99.00 99.00 999 1019.3 25.9 26.7 23.9 99.0 99.00
2021 7 01 09 00 152 3.2 4.2 99.00 99.00 99.00 999 1019.3 25.9 26.7 24.0 99.0 99.00
2021 7 01 09 10 151 3.1 4.3 99.00 99.00 99.00 999 1019.2 25.9 26.7 24.0 99.0 99.00
2021 7 01 09 20 154 3.2 4.0 99.00 99.00 99.00 999 1019.1 26.0 26.7 24.1 99.0 99.00
2021 7 01 09 30 154 2.8 3.9 99.00 99.00 99.00 999 1019.2 25.9 26.7 24.0 99.0 99.00
2021 7 01 09 40 152 3.6 4.5 0.69 7.14 5.23 134 1019.3 26.0 26.7 24.0 99.0 99.00
2021 7 01 09 50 154 3.4 4.3 99.00 99.00 99.00 999 1019.3 26.0 26.7 24.0 99.0 99.00
2021 7 01 10 00 152 3.7 5.0 99.00 99.00 99.00 999 1019.3 26.0 26.7 24.1 99.0 99.00
2021 7 01 10 10 155 4.1 5.2 99.00 99.00 99.00 999 1019.3 26.1 26.7 24.2 99.0 99.00
2021 7 01 10 20 157 4.4 5.5 99.00 99.00 99.00 999 1019.3 26.0 26.7 23.9 99.0 99.00
2021 7 01 10 30 159 4.1 5.1 99.00 99.00 99.00 999 1019.3 26.1 26.7 24.1 99.0 99.00
2021 7 01 10 40 159 4.2 5.3 0.73 6.67 5.30 115 1019.3 26.1 26.7 24.0 99.0 99.00
2021 7 01 10 50 156 4.0 4.9 99.00 99.00 99.00 999 1019.3 26.1 26.8 24.1 99.0 99.00
2021 7 01 11 00 161 3.9 4.9 99.00 99.00 99.00 999 1019.3 26.1 26.8 24.0 99.0 99.00
2021 7 01 11 10 157 4.3 5.3 99.00 99.00 99.00 999 1019.3 26.2 26.8 24.2 99.0 99.00
2021 7 01 11 20 150 3.7 4.7 99.00 99.00 99.00 999 1019.2 26.3 26.8 24.5 99.0 99.00
2021 7 01 11 30 161 3.9 4.8 99.00 99.00 99.00 999 1019.1 26.3 26.8 24.3 99.0 99.00
2021 7 01 11 40 174 3.7 4.6 0.73 7.14 5.24 119 1019.2 26.3 26.8 24.2 99.0 99.00
2021 7 01 11 50 173 4.3 5.3 99.00 99.00 99.00 999 1019.3 26.3 26.7 24.3 99.0 99.00
2021 7 01 12 00 173 4.2 5.2 99.00 99.00 99.00 999 1019.3 26.4 26.7 24.3 99.0 99.00
2021 7 01 12 10 176 4.0 5.0 99.00 99.00 99.00 999 1019.3 26.4 26.7 24.3 99.0 99.00
2021 7 01 12 20 173 4.1 5.1 99.00 99.00 99.00 999 1019.2 26.4 26.7 24.4 99.0 99.00
2021 7 01 12 30 168 4.5 5.9 99.00 99.00 99.00 999 1019.3 26.4 26.7 24.5 99.0 99.00
2021 7 01 12 40 178 4.6 5.6 0.69 8.33 5.29 99 1019.3 26.4 26.7 24.5 99.0 99.00
2021 7 01 12 50 177 4.3 5.3 99.00 99.00 99.00 999 1019.5 26.4 26.7 24.5 99.0 99.00
2021 7 01 13 00 174 4.3 5.3 99.00 99.00 99.00 999 1019.4 26.4 26.7 24.5 99.0 99.00
2021 7 01 13 10 173 4.4 5.4 99.00 99.00 99.00 999 1019.4 26.4 26.7 24.5 99.0 99.00
2021 7 01 13 20 175 4.6 5.6 99.00 99.00 99.00 999 1019.4 26.4 26.7 24.5 99.0 99.00
2021 7 01 13 30 184 4.8 5.8 99.00 99.00 99.00 999 1019.4 26.4 26.7 24.4 99.0 99.00
2021 7 01 13 40 185 5.0 6.1 0.68 7.14 5.14 121 1019.5 26.5 26.7 24.5 99.0 99.00
2021 7 01 13 50 186 4.6 5.9 99.00 99.00 99.00 999 1019.5 26.5 26.8 24.5 99.0 99.00
2021 7 01 14 00 185 5.2 6.4 99.00 99.00 99.00 999 1019.4 26.5 26.8 24.5 99.0 99.00
2021 7 01 14 10 184 5.1 6.4 99.00 99.00 99.00 999 1019.4 26.5 26.8 24.3 99.0 99.00
2021 7 01 14 20 181 4.6 5.5 99.00 99.00 99.00 999 1019.4 26.6 26.8 24.6 99.0 99.00
2021 7 01 14 30 181 5.2 6.4 99.00 99.00 99.00 999 1019.5 26.5 26.8 24.6 99.0 99.00
2021 7 01 14 40 181 5.0 6.3 0.72 7.69 5.01 117 1019.6 26.6 26.8 24.6 99.0 99.00
2021 7 01 14 50 176 5.1 6.3 99.00 99.00 99.00 999 1019.6 26.6 26.8 24.7 99.0 99.00
2021 7 01 15 00 181 5.7 6.9 99.00 99.00 99.00 999 1019.8 26.6 26.7 24.8 99.0 99.00
2021 7 01 15 10 184 5.5 6.9 99.00 99.00 99.00 999 1019.7 26.6 26.8 24.5 99.0 99.00
2021 7 01 15 20 187 5.4 7.0 99.00 99.00 99.00 999 1019.9 26.7 26.8 24.7 99.0 99.00
2021 7 01 15 30 181 5.7 6.8 99.00 99.00 99.00 999 1019.9 26.6 26.8 24.5 99.0 99.00
2021 7 01 15 40 173 5.7 6.7 0.73 7.69 4.71 102 1019.7 26.6 26.8 24.5 99.0 99.00
2021 7 01 15 50 173 5.7 6.9 99.00 99.00 99.00 999 1019.8 26.6 26.9 24.6 99.0 99.00
2021 7 01 16 00 173 6.0 7.2 99.00 99.00 99.00 999 1019.9 26.6 26.9 24.5 99.0 99.00
2021 7 01 16 10 181 6.0 7.3 99.00 99.00 99.00 999 1019.7 26.6 26.8 24.5 99.0 99.00
2021 7 01 16 20 178 5.9 7.2 99.00 99.00 99.00 999 1019.7 26.6 26.8 24.7 99.0 99.00
2021 7 01 16 30 179 5.9 7.2 99.00 99.00 99.00 999 1019.6 26.7 26.8 24.8 99.0 99.00
2021 7 01 16 40 188 6.3 7.7 0.83 7.14 4.82 129 1019.6 26.6 26.8 24.3 99.0 99.00
2021 7 01 16 50 189 6.6 7.9 99.00 99.00 99.00 999 1019.5 26.6 26.8 24.3 99.0 99.00
2021 7 01 17 00 189 6.2 7.7 99.00 99.00 99.00 999 1019.4 26.7 26.9 24.6 99.0 99.00
2021 7 01 17 10 189 6.3 7.4 99.00 99.00 99.00 999 1019.4 26.7 26.9 24.5 99.0 99.00
2021 7 01 17 20 181 6.3 7.5 99.00 99.00 99.00 999 1019.3 26.6 26.9 24.4 99.0 99.00
2021 7 01 17 30 181 6.4 7.7 99.00 99.00 99.00 999 1019.3 26.7 26.9 24.4 99.0 99.00
2021 7 01 17 40 181 6.4 7.7 0.80 6.67 4.72 136 1019.3 26.7 26.9 24.5 99.0 99.00
2021 7 01 17 50 181 6.5 7.8 99.00 99.00 99.00 999 1019.3 26.7 26.9 24.4 99.0 99.00
2021 7 01 18 00 187 6.7 8.1 99.00 99.00 99.00 999 1019.2 26.8 26.9 24.2 99.0 99.00
2021 7 01 18 10 187 6.1 7.2 99.00 99.00 99.00 999 1019.2 26.8 26.9 24.1 99.0 99.00
2021 7 01 18 20 181 6.1 7.9 99.00 99.00 99.00 999 1019.0 26.7 26.9 24.4 99.0 99.00
2021 7 01 18 30 184 6.4 7.5 99.00 99.00 99.00 999 1018.9 26.7 26.9 24.3 99.0 99.00
2021 7 01 18 40 183 6.1 7.4 0.88 7.14 4.82 126 1018.9 26.7 26.9 24.5 99.0 99.00
2021 7 01 18 50 185 6.4 8.0 99.00 99.00 99.00 999 1018.8 26.8 26.9 24.5 99.0 99.00
2021 7 01 19 00 184 6.3 7.6 99.00 99.00 99.00 999 1018.8 26.8 26.9 24.3 99.0 99.00
2021 7 01 19 10 189 6.1 7.4 99.00 99.00 99.00 999 1018.7 26.8 26.9 24.3 99.0 99.00
2021 7 01 19 20 186 6.5 7.9 99.00 99.00 99.00 999 1018.7 26.8 27.0 24.2 99.0 99.00
2021 7 01 19 30 192 5.7 7.4 99.00 99.00 99.00 999 1018.7 26.9 27.0 24.5 99.0 99.00
2021 7 01 19 40 195 6.2 7.6 0.87 7.14 4.58 138 1018.6 26.9 27.0 24.4 99.0 99.00
2021 7 01 19 50 186 6.2 7.7 99.00 99.00 99.00 999 1018.5 26.8 27.1 24.6 99.0 99.00
2021 7 01 20 00 187 6.4 7.9 99.00 99.00 99.00 999 1018.4 26.9 27.1 24.4 99.0 99.00
2021 7 01 20 10 190 6.2 7.4 99.00 99.00 99.00 999 1018.4 26.9 27.0 24.5 99.0 99.00
2021 7 01 20 20 192 6.3 7.6 99.00 99.00 99.00 999 1018.2 26.9 27.0 24.4 99.0 99.00
2021 7 01 20 30 193 6.2 7.5 99.00 99.00 99.00 999 1018.2 26.9 27.1 24.6 99.0 99.00
2021 7 01 20 40 193 6.3 8.0 0.87 6.67 4.67 143 1018.1 27.0 27.1 24.6 99.0 99.00
2021 7 01 20 50 192 6.2 7.8 99.00 99.00 99.00 999 1018.0 27.0 27.1 24.5 99.0 99.00
2021 7 01 21 00 199 6.0 7.7 99.00 99.00 99.00 999 1018.0 27.0 27.1 24.5 99.0 99.00
2021 7 01 21 10 195 5.9 7.4 99.00 99.00 99.00 999 1017.9 27.0 27.1 24.4 99.0 99.00
2021 7 01 21 20 193 6.1 7.6 99.00 99.00 99.00 999 1017.7 27.0 27.0 24.4 99.0 99.00
2021 7 01 21 30 194 5.8 7.1 99.00 99.00 99.00 999 1017.7 27.0 27.0 24.7 99.0 99.00
2021 7 01 21 40 196 6.3 7.6 0.85 7.14 4.75 129 1017.4 27.0 27.0 24.6 99.0 99.00
2021 7 01 21 50 190 6.9 8.4 99.00 99.00 99.00 999 1017.4 27.0 27.0 24.7 99.0 99.00
2021 7 01 22 00 191 7.2 8.7 99.00 99.00 99.00 999 1017.4 27.0 27.0 24.5 99.0 99.00
2021 7 01 22 10 189 7.1 9.0 99.00 99.00 99.00 999 1017.4 27.0 27.0 24.4 99.0 99.00
2021 7 01 22 20 188 7.2 8.7 99.00 99.00 99.00 999 1017.4 27.0 27.0 24.1 99.0 99.00
2021 7 01 22 30 187 7.0 8.6 99.00 99.00 99.00 999 1017.4 27.0 27.0 24.1 99.0 99.00
2021 7 01 22 40 185 6.9 8.1 0.90 5.00 4.62 177 1017.4 27.0 27.0 24.1 99.0 99.00
2021 7 01 22 50 188 6.9 8.4 99.00 99.00 99.00 999 1017.4 26.9 999.0 24.1 99.0 99.00
2021 7 01 23 00 187 6.6 8.0 99.00 99.00 99.00 999 1017.4 26.9 27.0 24.3 99.0 99.00
2021 7 01 23 10 193 6.5 7.9 99.00 99.00 99.00 999 1017.5 26.9 26.9 24.5 99.0 99.00
2021 7 01 23 20 189 6.3 8.0 99.00 99.00 99.00 999 1017.5 26.8 27.0 24.5 99.0 99.00
2021 7 01 23 30 189 6.5 8.2 99.00 99.00 99.00 999 1017.6 26.8 27.0 24.5 99.0 99.00
2021 7 01 23 40 190 6.7 8.2 0.93 4.17 4.66 165 1017.6 26.8 26.9 24.5 99.0 99.00
2021 7 01 23 50 186 6.9 8.5 99.00 99.00 99.00 999 1017.4 26.8 26.9 24.5 99.0 99.00
2021 7 02 00 00 186 6.7 7.9 99.00 99.00 99.00 999 1017.5 26.8 26.9 24.6 99.0 99.00
2021 7 02 00 10 188 7.0 8.5 99.00 99.00 99.00 999 1017.5 26.8 26.9 24.7 99.0 99.00
2021 7 02 00 20 189 6.9 8.4 99.00 99.00 99.00 999 1017.5 26.8 26.9 24.7 99.0 99.00
2021 7 02 00 30 187 6.7 8.5 99.00 99.00 99.00 999 1017.4 26.8 26.9 24.6 99.0 99.00
